name_zagr;x;y
Ko-094-591;7591000;5094000
Ko-095-591;7591000;5095000
Ko-096-591;7591000;5096000
Ko-097-591;7591000;5097000
Ko-098-591;7591000;5098000
Ko-099-591;7591000;5099000
Ko-100-591;7591000;5100000
Ko-101-591;7591000;5101000
Ko-102-591;7591000;5102000
Ko-103-591;7591000;5103000
Ko-104-591;7591000;5104000
Ko-072-592;7592000;5072000
Ko-073-592;7592000;5073000
Ko-074-592;7592000;5074000
Ko-075-592;7592000;5075000
Ko-076-592;7592000;5076000
Ko-077-592;7592000;5077000
Ko-078-592;7592000;5078000
Ko-079-592;7592000;5079000
Ko-080-592;7592000;5080000
Ko-081-592;7592000;5081000
Ko-082-592;7592000;5082000
Ko-083-592;7592000;5083000
Ko-084-592;7592000;5084000
Ko-085-592;7592000;5085000
Ko-086-592;7592000;5086000
Ko-087-592;7592000;5087000
Ko-088-592;7592000;5088000
Ko-089-592;7592000;5089000
Ko-090-592;7592000;5090000
Ko-091-592;7592000;5091000
Ko-092-592;7592000;5092000
Ko-093-592;7592000;5093000
Ko-094-592;7592000;5094000
Ko-095-592;7592000;5095000
Ko-096-592;7592000;5096000
Ko-097-592;7592000;5097000
Ko-098-592;7592000;5098000
Ko-099-592;7592000;5099000
Ko-100-592;7592000;5100000
Ko-101-592;7592000;5101000
Ko-102-592;7592000;5102000
Ko-103-592;7592000;5103000
Ko-075-593;7593000;5075000
Ko-076-593;7593000;5076000
Ko-077-593;7593000;5077000
Ko-078-593;7593000;5078000
Ko-079-593;7593000;5079000
Ko-080-593;7593000;5080000
Ko-081-593;7593000;5081000
Ko-082-593;7593000;5082000
Ko-083-593;7593000;5083000
Ko-084-593;7593000;5084000
Ko-085-593;7593000;5085000
Ko-086-593;7593000;5086000
Ko-087-593;7593000;5087000
Ko-088-593;7593000;5088000
Ko-089-593;7593000;5089000
Ko-090-593;7593000;5090000
Ko-091-593;7593000;5091000
Ko-092-593;7593000;5092000
Ko-093-593;7593000;5093000
Ko-094-593;7593000;5094000
Ko-095-593;7593000;5095000
Ko-096-593;7593000;5096000
Ko-097-593;7593000;5097000
Ko-098-593;7593000;5098000
Ko-099-593;7593000;5099000
Ko-100-593;7593000;5100000
Ko-101-593;7593000;5101000
Ko-102-593;7593000;5102000
Ko-103-593;7593000;5103000
Ko-078-594;7594000;5078000
Ko-079-594;7594000;5079000
Ko-080-594;7594000;5080000
Ko-081-594;7594000;5081000
Ko-082-594;7594000;5082000
Ko-083-594;7594000;5083000
Ko-084-594;7594000;5084000
Ko-085-594;7594000;5085000
Ko-086-594;7594000;5086000
Ko-087-594;7594000;5087000
Ko-088-594;7594000;5088000
Ko-089-594;7594000;5089000
Ko-090-594;7594000;5090000
Ko-091-594;7594000;5091000
Ko-092-594;7594000;5092000
Ko-093-594;7594000;5093000
Ko-094-594;7594000;5094000
Ko-095-594;7594000;5095000
Ko-096-594;7594000;5096000
Ko-097-594;7594000;5097000
Ko-098-594;7594000;5098000
Ko-099-594;7594000;5099000
Ko-100-594	7594000	5100000
Ko-101-594	7594000	5101000
Ko-102-594	7594000	5102000
Ko-103-594	7594000	5103000
Ko-082-595	7595000	5082000
Ko-083-595	7595000	5083000
Ko-084-595	7595000	5084000
Ko-085-595	7595000	5085000
Ko-086-595	7595000	5086000
Ko-087-595	7595000	5087000
Ko-088-595	7595000	5088000
Ko-089-595	7595000	5089000
Ko-090-595	7595000	5090000
Ko-091-595	7595000	5091000
Ko-092-595	7595000	5092000
Ko-093-595	7595000	5093000
Ko-094-595	7595000	5094000
Ko-095-595	7595000	5095000
Ko-096-595	7595000	5096000
Ko-097-595	7595000	5097000
Ko-098-595	7595000	5098000
Ko-099-595	7595000	5099000
Ko-100-595	7595000	5100000
Ko-101-595	7595000	5101000
Ko-102-595	7595000	5102000
Ko-086-596	7596000	5086000
Ko-087-596	7596000	5087000
Ko-088-596	7596000	5088000
Ko-089-596	7596000	5089000
Ko-090-596	7596000	5090000
Ko-091-596	7596000	5091000
Ko-092-596	7596000	5092000
Ko-093-596	7596000	5093000
Ko-094-596	7596000	5094000
Ko-095-596	7596000	5095000
Ko-096-596	7596000	5096000
Ko-097-596	7596000	5097000
Ko-098-596	7596000	5098000
Ko-099-596	7596000	5099000
Ko-100-596	7596000	5100000
Ko-101-596	7596000	5101000
Ko-102-596	7596000	5102000
Ko-090-597	7597000	5090000
Ko-091-597	7597000	5091000
Ko-092-597	7597000	5092000
Ko-093-597	7597000	5093000
Ko-094-597	7597000	5094000
Ko-095-597	7597000	5095000
Ko-096-597	7597000	5096000
Ko-097-597	7597000	5097000
Ko-098-597	7597000	5098000
Ko-099-597	7597000	5099000
Ko-100-597	7597000	5100000
Ko-101-597	7597000	5101000
Ko-102-597	7597000	5102000
Ko-094-598	7598000	5094000
Ko-095-598	7598000	5095000
Ko-096-598	7598000	5096000
Ko-097-598	7598000	5097000
Ko-098-598	7598000	5098000
Ko-099-598	7598000	5099000
Ko-100-598	7598000	5100000
Ko-101-598	7598000	5101000
Ko-097-599	7599000	5097000
Ko-098-599	7599000	5098000
Ko-099-599	7599000	5099000
Ko-100-599	7599000	5100000
Ko-101-599	7599000	5101000
